species,common_name,family,region,venom_type,toxicity_level,antivenom_available,conservation_status,habitat,avg_length,max_length,image_path,venomous
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000003.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000161_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000171_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_26.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/images (2).jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/sandboa4-500.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_42.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_76.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/567.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_43.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_57.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/5673482.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_68.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_54.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_40.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/images.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/1234.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_53.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_77.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_52.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_1.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_35.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/arabian-sand-boa.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_21.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/images (1).jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_20.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/red-sand-boa-blog.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_22.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_36.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/large.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/original.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/dc-Cover-an5j9q.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_37.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_23.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_33.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_32.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_26.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/334565.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/u39481345.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_18.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_30.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_24.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_25.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_31.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_19.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_28.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/ANI065-00327.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_29.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/8765.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_17.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_16.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/9398.png,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_73.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/12349.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/9876.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/Rough-scaled-Sand-Boa.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_39.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_10.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_38.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_74.jpeg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_62.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_48.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_49.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_61.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_65.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_71.png,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_64.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_58.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/stock_2564.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/0000145.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_66.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/Eryx conicus.jpg,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_72.png,False
Eryx conicus,CommonSand Boa,Boidae,Throughout India,Non-venomous,Non-toxic,No,Least Concern,"Arid regions, scrublands",60,80,data/raw_images/Non-Venomous/CommonSand Boa/CommonSand_67.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/banded_racer78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/5053608178_bf70486e15_h78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_878981_123.JPG,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_3878981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Screenshot_20200805-180308_378981_123.png,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/sddefault78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/large (1).jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5378981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/banded_racer (1)78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/images78981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5778981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_3478981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5978981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_6078981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_4278981_123.JPG,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_4578981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5078981_123.png,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_478981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_2078981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_2778981_123.JPG,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_3278981_123.JPG,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/1000_F_309331026_kSOuXFQkK910gAAYAA2qFXHWpZGv6dph78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_4478981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_1178981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_1678981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_6378981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/images (2)78981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_2578981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/wildclicks78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_3778981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_6278981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/large78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_6678981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_3178981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5878981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/images (4)78981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_2478981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_4078981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_1578981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/images (3)78981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/1631378991078981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_178981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/images (1)78981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_1878981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/24008783970_8bf1bb04c8_b78981_123.jpg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5678981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_5278981_123.jpeg,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/Banded_1978981_123.JPG,False
Argyrogena fasciolata,Banded Racer,Colubridae,"India, Pakistan, Bangladesh, Nepal",Non-venomous,Non-toxic,No,Least Concern,"Grasslands, scrublands",90,150,data/raw_images/Non-Venomous/Banded Racer/14746396841438848819IMG_1831 (1)78981_123.jpeg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_43.jpg,False
